peak_day_frac,retention_at_end,half_life_frac,slope_post_peak,slope_total,half_ratio,r_squared,volatility,mean_pct_change,crash_count,rise_length_frac,log_growth_multiple,log_peak_tvl,data_points,slug,label,name,category,price_peak_day_frac,price_retention_at_end,slope_price,price_volatility,price_crash_count,volume_decay_ratio,corr_price_tvl,divergence_score,price_leads_tvl
0.967032967032967,0.9913483787616324,0.75,-0.0043258084197681,0.0051315445569895,332480.95652173914,0.2625783086971499,6582.278861801153,697.9074266280721,0,0.967032967032967,13.798771742399952,14.49191841451992,91,bifi,alive,BiFi,Lending,0.06593406593406594,0.8654137418464967,-0.001195844438128849,0.04745679275809154,0,1.262202136738741,0.25001265686811514,0.34683364570764164,-0.20251352882141196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,bim,alive,BIM,Yield Aggregator,0.945054945054945,0.9006335853232923,0.004278463020395468,0.044366107575640856,0,1.910682338347911,,,
0.912087912087912,0.9170465923858624,0.8888888888888888,-0.0102474779331034,0.00037690688261,0.9581396359827395,0.0047850239101704,0.1008270747672537,0.0146870269942513,0,0.912087912087912,1.2912773718362007,12.142903852553202,91,canary,alive,Canary,Dexs,0.0,0.6057912737285616,-0.00013205476625504484,0.058611354256219717,0,0.8377270934085518,0.9517482991250962,0.09923987773299017,0.060479436254098386
0.2747252747252747,0.0,0.044776119402985,-0.0039425911735691,-0.0027322884155182,0.0,0.0645538417233114,2093.8208801638702,221.9333473767865,1,0.2747252747252747,9.211389821111752,9.90448705286921,91,chaingpt,alive,ChainGPT,Launchpad,0.9560439560439561,0.8997678759333909,0.0013886781437846608,0.06608015124312722,0,0.944289963122189,0.0,0.5686004671054056,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,chikn-farm,dead,Chikn Farm,Services,0.06593406593406594,0.7984512905390143,-0.0006755503010525364,0.05685381256673898,0,1.002109953184215,0.0,0.375523906609352,
0.6483516483516484,0.5672843207187822,0.9696969696969696,-0.0119963676097999,0.0085436551849464,2.977825514225615,0.7269705362499949,0.0956807990849137,0.0209911656101723,0,0.6483516483516484,2.18147964304404,16.53621561421306,91,colony,alive,Colony,Yield,0.06593406593406594,0.5280652059325421,-0.004790464397996067,0.06227190177259021,0,0.6210172407454974,0.9999685151882568,0.002919348360336398,0.9580830695512041
0.2134831460674157,0.1994951577288511,0.0704225352112676,-0.0054453192058683,-0.0005340101967915,0.9309202895608332,0.0065805109893342,764.6604025271987,82.24227021715802,9,0.2134831460674157,1.4708617126731487,12.2935659896883,89,cook-finance,alive,Cook Finance,Indexes,0.9560439560439561,0.951737358634687,0.000983512892622004,0.06232507207769034,1,19.961683534995423,0.0,0.41307996434577626,
0.8791208791208791,0.9183817645540728,0.9166666666666666,-0.0089551481761245,0.0016059125812465,1.104321810113303,0.7647714092341774,0.0124616146620371,0.0007538603161907,0,0.8791208791208791,0.7688310215135,15.080085489736,91,core-bridge,alive,CORE Bridge,Canonical Bridge,0.8241758241758241,0.935432420183086,0.006147969175045645,0.05140192297840412,0,0.9358814812519425,-0.7963409524597669,0.6319439729812388,-0.6607098698170802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,crabada,dead,Crabada,Gaming,0.7142857142857143,0.9059181822890853,0.0035661628536667075,0.05514194545173853,0,0.3717245388505738,0.0,0.37405475805051497,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,cryptoblades,dead,CryptoBlades,Gaming,0.0,0.5836301696521402,-0.00546607244286156,0.040422731356716333,0,3.4061380025782317,0.0,0.5107238434487953,
0.8452380952380952,0.6607176027943603,0.9285714285714286,-0.0290099851824216,0.0006615913295925,1.036332882306175,0.0137185237510932,0.0841529435314235,0.0010731315226916,0,0.8452380952380952,0.8112886675711507,13.909194871309204,84,defi-yield-protocol,dead,Defi Yield Protocol,Yield,0.24175824175824176,0.10541704676972154,-9.684367699531051e-05,1.618177098259668,4,0.7917239921972475,0.0,0.28916034210548924,
0.4883720930232558,0.9358511820831245,0.4444444444444444,0.0036557556361806,0.0119443893965767,3.266021396096682,0.7669655930161665,17.527440548481923,1.9565677384505105,0,0.4883720930232558,8.021269405218634,16.7545350631812,86,deltaprime,alive,DeltaPrime,Leveraged Farming,0.68,0.5791602576429212,-0.0006190285745196624,1.3210002426113958,14,0.4770710881037504,-0.12645413505768718,0.4235317001137459,-0.45198545486406466
0.0,0.6460647030420087,0.9891304347826086,-0.001063313330394,-0.001063313330394,0.949122029029632,0.2120197132315383,0.0349936866408331,-0.0041514299415853,0,0.0,0.6929058386980281,7.636269603379373,91,domani-protocol,alive,Domani Protocol,Indexes,0.34065934065934067,0.7425496859212513,0.0038408691213323498,0.10110085082531423,4,1.557497416679912,0.5474854782968711,0.23743164186805824,0.21839983877481775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,dypius,dead,Dypius,Yield,0.0,0.4300498403110984,-0.0031761654702905503,0.10710763525224819,0,1.0812930247338992,0.0,0.27646602794574254,
0.9666666666666668,0.958773528096125,0.6666666666666666,0.0,0.0141070940369424,20.24778742854086,0.6049948774410595,4.640929089826674,0.6167924225524043,0,0.9666666666666668,3.929782228203055,14.3336481837676,60,elk,alive,Elk,Dexs,0.06593406593406594,0.7084110352793918,-0.002680230995618765,0.03121626029631992,0,0.5943869911561915,0.7763346062887474,0.17228814034061005,0.2521062037277617
0.0,0.0,0.0543478260869565,-0.0016164994425863,-0.0016164994425863,0.0195652173913043,0.1171042909917589,0.1290994448735805,0.0,2,0.0,0.4054651081081644,0.6931471805599453,91,flokifi-locker,alive,FlokiFi Locker,Token Locker,0.8571428571428571,0.850759014109015,0.003191485093483964,0.06222363010035181,0,1.2799943148229076,0.09421597811051882,0.3401945821426803,-0.2717255007381041
0.2087912087912088,0.8444799148709763,0.9863013698630136,-0.0017120372798979,-0.0013991584064439,0.9283456235586136,0.727364403871784,0.0108741744819227,-0.0011624229239612,0,0.2087912087912088,0.7230727637386358,10.534519939024271,91,futureswap,dead,FutureSwap,Derivatives,0.0,0.6985317174603077,-0.0017158340543715627,0.040564898333333835,0,19.452571094105387,0.1361569798030169,0.334906406185281,-0.2284164108557426
0.0,0.2668823291548726,0.2068965517241379,-0.0072552052363507,-0.0072552052363507,0.6564164401437496,0.6517367483178461,0.0979987270528693,-0.0180082660972692,2,0.0,0.6929450582752754,7.813591552952433,57,gaj-finance,alive,Gaj Finance,Yield,0.06593406593406594,0.8845572100035168,-0.0007797119050936694,0.022709474096996612,0,0.8382647901015609,0.999639303642694,0.006405559234203435,0.7909914220466022
0.989010989010989,1.0,0.5,0.0,0.0094992840738627,16381.47223417994,0.5226170546717858,65.37419577692216,7.129136884152454,2,0.989010989010989,10.853309767619075,11.546447277887609,91,gamma,alive,Gamma,Liquidity manager,0.06593406593406594,0.7252474911069828,-7.729687604582484e-05,0.13830614951703102,6,1.0589517769499006,0.25415076703908374,0.3889339380827296,-0.4724019793824202
0.4395604395604395,0.0002498126405196,0.0192307692307692,-0.0106750715348,-0.0010364615476894,0.3672983481464582,0.014459054228712,32.48469063526509,5.31638323969468,15,0.4395604395604395,6.909503749516254,8.295049140435111,91,genius,dead,Genius,Yield,0.6923076923076923,0.2752921638070598,0.0023616572656325846,0.2222510132302523,13,1.2475328055257662,0.0,0.38208127219293014,
0.1978021978021978,0.1250563470706353,0.2297297297297297,-0.0091052810489491,-0.0085156472699055,0.3945254632914709,0.7581596654577609,0.1248995059118668,-0.0102902414465617,3,0.1978021978021978,0.8510858476785683,11.201059983595217,91,granary-finance,alive,Granary Finance,Lending,0.0,0.6150635383310575,-0.0028213460009271765,0.1215491472113168,2,5.5333151501112,0.6138474395311846,0.278729818248473,0.14078442630788607
0.1538461538461538,0.4471138495301045,0.7051282051282052,-0.006301067642951,-0.0033438760205991,0.7387714532585496,0.2741430895138888,0.0984812653691005,0.0054164406922746,0,0.1538461538461538,1.2947261825673049,14.805155835380448,91,gyroscope-protocol,alive,Gyroscope Protocol,Dexs,0.3956043956043956,0.9990247639408875,5.144664524487657e-06,0.0007578020437766905,0,0.24044900121039206,-0.431942239089506,0.5462196767665946,-0.4237807127689668
0.4,0.8278017410132193,0.8571428571428571,-0.0137595296553712,0.0022886258378392,0.953006610517727,0.0076323028271954,0.1184250096250837,0.0081687855584835,0,0.4,0.7986314627815393,14.199878681457127,10,hashflow,alive,Hashflow,DEX Aggregator,0.06593406593406594,0.7294605537633125,-0.0007621097106277686,0.06401578530084201,0,0.9436205372602097,0.6889210175582862,0.21462498072585962,0.12865176765441838
0.5054945054945055,0.8250424952750008,0.9782608695652174,0.0010021757832541,0.0074963232524687,1.8596773113680043,0.7349886395683163,0.0700436446059916,0.0141263946657812,0,0.5054945054945055,1.5069731226264265,14.33581570870337,91,hypha,alive,Hypha,Liquid Staking,0.06593406593406594,0.627965972058974,-0.002487549024206313,0.08994327201206147,0,0.6588421716438577,-0.1776848648065756,0.462334846156791,-0.28795726382839104
0.0,2.415219748768842e-06,0.8260869565217391,-0.0088976886884377,-0.0088976886884377,0.6267992092401902,0.5453830508986288,0.1063148763967082,-0.0134242655620602,1,0.0,0.6931467780235635,14.032333375461388,91,impossible-finance,alive,Impossible Finance,Launchpad,0.02197802197802198,0.6765490945083922,-0.003463935615281716,0.03160718835591523,0,0.46373340839041555,-0.0224885346403525,0.43015001187540036,-0.6010265337883051
0.2857142857142857,0.0673842325885222,0.0454545454545454,-0.0062879771899563,-0.0047456940786199,0.232527563595154,0.2240968299164704,26.032537390997444,2.770763352687177,4,0.2857142857142857,3.626731306541712,15.265946877226025,91,iron-finance,alive,Iron Finance,CDP,0.0,0.6311462702875109,-0.004589874166758057,0.03581332173422257,1,0.7262503029678181,0.0,0.4767806812563691,
0.7528089887640449,0.9262634631317316,0.9565217391304348,-0.0008745573459077,3.94318210003902e-05,1.0019437280134669,0.009567777392564,0.0146003233409787,8.57941831703478e-05,0,0.7528089887640449,0.7307883857791685,7.0967213784947605,89,jarvis-network,alive,Jarvis Network,Derivatives,0.15384615384615385,0.5697654867479212,-0.0035767062717332915,0.06438608365602695,1,1.1936708645196838,-0.32951613918356937,0.412459274882829,-0.039431282929084904
0.5164835164835165,0.7734981961887939,0.3555555555555555,-0.0031350755709622,0.0004660204088512,0.98986107464002,0.0082508346891537,0.0636247919945248,0.0056542164587435,0,0.5164835164835165,1.0261638707794487,11.109518237971509,91,kalmy-app,alive,Kalmy App,Yield,0.37777777777777777,0.07730183069719275,-0.003299589089244695,0.2793545223718779,4,0.9407332388425267,0.0414967025132366,0.345726131224817,-0.00033142406847177884
0.0329670329670329,0.4592699420514215,0.9775280898876404,-0.0029952805691643,-0.0031772931018905,0.8391271422953158,0.5622012353227852,0.0437186243237438,-0.0075257657652735,0,0.0329670329670329,0.6993549707657634,13.547391868505764,91,kine-finance,alive,Kine Finance,Yield,0.08791208791208792,0.66733126209079,-0.0036165947135319066,0.09067801624728405,1,3.41325994381562,0.9882807698414953,0.03744100799598461,0.4780280338408541
0.2527472527472527,0.1365160297515999,0.1159420289855072,-0.0082190901414183,-0.0050939190079418,0.5655364496215081,0.4039472683258864,0.1457527099490943,-0.0055663907175341,2,0.2527472527472527,1.004288537969373,15.902816593284197,91,lydia,alive,Lydia,Dexs,0.8571428571428571,0.8957126027641065,0.0005005111647742422,0.033027088991509655,0,0.7549980106216571,0.9494978193738319,0.07230666069990438,0.47774694269281215
0.0549450549450549,0.0159450233560905,0.2413793103448276,-0.010878293211696,-0.0111102088823019,0.0398430566522015,0.6330743467861342,0.1130570885589366,-0.0285024177314001,2,0.0549450549450549,0.8697084516771176,10.010771217755805,91,magic-square,alive,Magic Square,Farm,0.0,0.6762930331319408,-0.0024058590187858164,0.04086915064600132,0,1.2499249666427197,,,
0.0,0.6061810520369327,0.9891304347826086,-0.0028609119368922,-0.0028609119368922,0.8521924990701779,0.4649748213358558,0.0341611063811836,-0.0049588590665707,0,0.0,0.693147108504603,15.752684226295033,91,marginswap,dead,MarginSwap,Dexs,0.967032967032967,0.7180750715931279,0.0009909937451887804,0.08716675763079279,4,0.9790289750699795,,,
0.6593406593406593,0.5734541272515086,0.96875,-0.0151864071641383,0.0068834789792096,1.87986071895384,0.6354698636806485,0.1649827476370333,0.0410760084776949,0,0.6593406593406593,3.419652323768039,17.2941280728945,91,nereus-finance,alive,Nereus Finance,Lending,0.8021978021978022,0.8571666636424671,-0.00017508253402809325,0.05030002919427296,0,1.3859448061016248,0.14922132635996033,0.3688654546417499,0.12808276133262955
0.0549450549450549,0.0001202615192849,0.2528735632183908,-0.0133055100129415,-0.0137218423564325,0.0233881881972955,0.6657582931953264,1.1852810570845187,0.0844436192327213,4,0.0549450549450549,0.6942163905695347,13.4684945304273,91,nord-finance,dead,Nord Finance,Yield Aggregator,0.9444444444444444,0.4333039795812941,0.002607934116926476,0.11544229194709843,3,16.710565790601848,-0.18519646721257058,0.6611337152380906,-0.7244574118464372
0.1098901098901098,0.0496076827531885,0.4390243902439024,-0.0112083354996298,-0.0095900304613079,0.3912714668184111,0.8818296088601828,0.0817436862383043,-0.0245656979871043,0,0.1098901098901098,0.9359598392913686,13.662633233742216,91,oddz,alive,Oddz,Options,0.16483516483516483,0.5654577706485026,-0.00413844385958632,0.06323827390282659,0,1.1541187123299772,0.9992713654671621,0.010995484875093924,0.7780320482363735
0.0659340659340659,0.082757590180597,0.0581395348837209,-0.0072920227966311,-0.0075001004455415,0.340727688110556,0.7984975865605921,0.127154447635681,-0.0119304480549848,0,0.0659340659340659,1.097794272568505,15.681887893137638,91,olive-cash,alive,Olive Cash,Yield,0.4835164835164835,0.6571983097611598,0.004782258234285446,0.14832698312463358,2,3.0921614211531505,0.9995857390573959,0.006779980125542975,0.8352077717676896
0.3076923076923077,0.3114382785956965,0.59375,-0.0125596454462678,-0.0072579971015934,0.6077632882159937,0.6899646721825492,0.0505355573330766,-0.0087712031621711,0,0.3076923076923077,0.8216152712279211,6.784457062637643,91,onx-finance,alive,OnX Finance,Yield Aggregator,0.8241758241758241,0.4790496273111469,0.0005003795980544927,0.14374392595200286,2,29.280275647072017,0.39011956469379827,0.2558652750085522,0.6278577791764375
0.0109890109890109,0.0297858948210748,0.0549450549450549,-0.0035299981327814,-0.0040563838146714,0.2074011693636553,0.2532382641902713,0.0968967675430863,-0.030754482613001,2,0.0109890109890109,0.6978818156896888,13.616797389739334,91,openocean,alive,OpenOcean,DEX Aggregator,0.0,0.865347119303511,-0.0013171459823310403,0.06518887021951708,0,1.3272323123991001,0.0,0.5104841489555768,
0.0109890109890109,0.4079191252871437,0.1978021978021978,-0.0031290403533804,-0.003304072095245,0.8784466855047702,0.2864065814534148,0.0990704156318288,-0.0040890740612217,0,0.0109890109890109,0.7544548470136339,15.793304681898167,91,pendle,alive,Pendle,Yield,0.9560439560439561,0.9549562966805943,0.004631172421698585,0.06098323966919117,0,1.0307983341480447,0.9999725007349084,0.0015719976484051268,0.9059525850872128
0.0659340659340659,0.0850801497845414,0.2093023255813953,-0.0099038277299724,-0.0100170252820694,0.2262799676957148,0.8016362150273639,0.0948723412362293,-0.0185517214625132,2,0.0659340659340659,0.8764123431773846,17.140246317759733,91,penguin-finance,alive,Penguin Finance,Yield,0.0,0.6188939144764665,-0.002684288118497856,0.0589686996151923,1,0.6325444226017274,0.9991939457069545,0.008556658894091561,0.5994700151189403
0.0555555555555555,0.5003777077354238,0.1860465116279069,-0.0039052351415909,-0.0044035775266879,0.7005110520453631,0.2841265002495418,0.1286895577138802,0.0045879122464388,1,0.0555555555555555,0.9819216773913624,13.388753373881755,90,phuture,alive,Phuture,Indexes,0.15384615384615385,0.4948387614826322,-0.004866467789342561,0.07197437676803074,1,17.76170565536332,-0.6802089541886212,0.4892009055437198,-0.6906596370881902
0.4606741573033708,0.523709857313995,0.979591836734694,-0.0073289300780076,-0.0020262422202816,0.8273390799560854,0.1562130598639093,0.0704997960920037,0.0042923027397499,0,0.4606741573033708,1.1795523968853223,13.757989490138025,89,pinksale,alive,PinkSale,Launchpad,0.9850746268656716,0.9999999999996264,0.0005631032354284683,0.02774930084988061,0,0.07644436602382622,0.546301879696838,0.18111066861706157,0.32145538210261443
0.4725274725274725,0.5259587506449199,0.4489795918367347,-0.0064504185136529,0.0028111169347689,1.422543492840006,0.1992066215654031,0.1478780439217584,0.0114210701564768,3,0.4725274725274725,1.1064076837884946,18.42446093003741,91,platypus-finance,alive,Platypus Finance,Dexs,0.9324324324324325,0.9982214850829867,0.0014494926179732842,0.08124786310912781,1,2.145044792306292,0.7336033066174776,0.2627103393829405,0.5459304139986003
0.5274725274725275,0.8829527603277799,0.4545454545454545,-0.0052533637612626,-0.0012597659551548,0.9499699789141156,0.0445130454616373,0.0820944207054099,0.008565740569932,0,0.5274725274725275,1.0298794420896034,14.92599146840167,91,qidao,alive,QiDao,CDP,0.8571428571428571,0.9142017893328428,0.0011007648148174888,0.05099718450583848,0,0.927650765706536,0.8166869327194788,0.1704978636444021,0.48342319855212923
0.5164835164835165,0.2594389937395002,0.5333333333333333,-0.0190117019717918,0.0073163723174584,13.60808516385868,0.2846581733484103,243014.00953169088,25759.41925262683,0,0.5164835164835165,13.980092782404313,14.673239538840164,91,radioshack,alive,RadioShack,Dexs,0.0,0.9278171173531745,4.430689170852881e-05,0.032194540948612634,0,1.205520465824232,-0.15300981209989445,0.3695998096921661,-0.3034797950969329
0.0,0.5254237288135594,0.9456521739130436,-0.0035840346944025,-0.0035840346944025,0.8041242095249285,0.6881015576667514,0.047999744668087,-0.0059338442663373,0,0.0,0.6923776537809168,6.476972362889683,91,ramp,dead,Ramp,CDP,0.03296703296703297,0.7857964815424098,0.0004956340553965198,0.2215784637345598,9,0.5660510558030839,0.0,0.38551571954410097,
0.6703296703296703,0.5930599369085173,0.967741935483871,-0.0090568836093213,0.0097407150319373,146.45652173913044,0.6032979313887089,30.503692047133388,3.228844199538021,0,0.6703296703296703,5.072043922224899,5.762051382780177,91,revest-finance,alive,Revest Finance,NFT Lending,0.3076923076923077,0.7307699724454338,-0.0013862947922826739,0.06199655642786483,0,0.3949159551252173,0.4346314055617812,0.292240504262595,-0.18830603101640878
0.8901098901098901,0.9364249618478496,0.9090909090909092,-0.0037325303643197,0.0080303707927406,1.734209351202227,0.8211280232366058,0.1976765691826378,0.0311930959151514,0,0.8901098901098901,1.9569356443454216,14.173963021179167,91,salvor,alive,Salvor,NFT Marketplace,0.06593406593406594,0.45020744582665434,-0.002543983059164074,0.08168819114552786,1,0.9916544492523774,0.9940647520595941,0.028435407617275962,0.4772267791761016
0.0769230769230769,0.1630028225550384,0.388235294117647,-0.0079361875043609,-0.007920058886321,0.570011833341836,0.9067820399057288,0.0679467427028212,-0.0154138182485703,0,0.0769230769230769,0.7928940381149766,15.533692196540049,91,singular-farm,alive,Singular Farm,Yield,0.0,0.9478950547866899,-0.0006130676486732976,0.01184491813157327,0,0.9434619479555557,0.5715451837045734,0.22953145328044436,0.05464160671790198
0.0109890109890109,0.5910579420932082,0.0769230769230769,-0.0008731413543403,-0.0011921259026398,0.8733613916440518,0.0395051170795755,0.089853864258013,-0.0014651613276552,0,0.0109890109890109,0.7056898094871951,13.777948867870885,91,snowball,alive,Snowball,Yield,0.01098901098901099,0.3484011026086583,-0.004015967954157476,0.09396657396615705,2,1.3272709910565423,0.9722326066486765,0.0359486103244701,0.7806542041640502
0.1428571428571428,0.1868774481993785,0.4177215189873418,-0.0076923849266415,-0.005996216786951,0.5391124218945612,0.5839322634668083,0.1125653723163003,-0.0009970431264781,2,0.1428571428571428,1.1957021351311774,18.0448915380254,91,snowbank,dead,Snowbank,Reserve Currency,0.8241758241758241,0.8720542924174671,-0.00012618799047429358,0.037006254280359155,0,0.8361210673448706,0.0,0.3963476646694421,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,snowtomb,dead,Snowtomb,Algo-Stables,0.7972972972972973,0.9248182535676676,0.001743494531233603,0.05616597428458957,0,0.6582333551630444,0.0,0.5549823299195247,
0.8901098901098901,0.8427717468585805,0.9090909090909092,-0.015711867917192,0.0121242667825931,136.0009710368794,0.7838062496767387,1.0444976228062135,0.1479457985351662,0,0.8901098901098901,5.191392779003944,18.63921530617553,91,stake-dao,alive,Stake DAO,Yield,0.8241758241758241,0.8358802076400896,0.0009401153115555002,0.04761687393405554,0,1.4774869428529354,0.17419256980639353,0.30974842614853204,0.15193847467984778
0.5,0.0580035750915883,0.0769230769230769,-0.0376890431154687,-0.0104174873376975,0.3498654984270138,0.0491454602515021,10.184052676142985,3.1019372240097094,1,0.5,9.570858125448543,17.381951804779177,24,stormswap,dead,StormSwap,Yield,0.8241758241758241,0.9345057058084758,0.0008754981221247211,0.032345933728699566,0,0.8054066270643301,0.8535079368060651,0.14242491134619448,0.724090340802931
0.7802197802197802,0.9593258020847896,0.9523809523809524,-0.0007074382032925,0.0067629475535807,1.9572543922732164,0.6840628781114262,0.0663947186736647,0.0125180097405233,0,0.7802197802197802,1.2903510792202653,14.198277330256229,91,sushiswap,alive,SushiSwap,Dexs,0.06593406593406594,0.8236005161410564,0.0004142170360647196,0.060077726225814324,0,1.0482331353556726,0.8730410772718004,0.1348727210404803,0.46811462204247883
0.8571428571428571,0.7965591534123313,0.9285714285714286,-0.01437462038869,0.010630439566411,3.304511124697638,0.9476275151026812,31113.73911069813,3298.072282456987,0,0.8571428571428571,14.670508694977666,15.363655662895596,91,suzaku,alive,Suzaku,Restaking,0.02197802197802198,0.26089904945098313,-0.007297786112043571,0.04661940324917194,0,0.18856552568248627,0.7697111814601669,0.17646727054277578,0.8078630857069061
0.1098901098901098,0.1208712253402582,0.2804878048780488,-0.0093869246220149,-0.007338297922017,0.4976885724857613,0.7127556989272308,0.1183257262029562,-0.0100367714515719,3,0.1098901098901098,0.9674771940395992,11.486858658607954,91,tarot,alive,Tarot,Lending,0.8241758241758241,0.8862160175776348,0.0005487026292816224,0.03626426662981223,0,1.0013249907465744,0.7663718893528743,0.24179601255535915,0.47985183113136476
