peak_day_frac,retention_at_end,half_life_frac,slope_post_peak,slope_total,half_ratio,r_squared,volatility,mean_pct_change,crash_count,rise_length_frac,log_growth_multiple,log_peak_tvl,data_points,slug,label,name,category
0.8791208791208791,0.8263545311934355,0.9166666666666666,-0.016872792583445203,0.013830124627932672,8.160028522437921,0.8403796615263311,0.40137379887347446,0.06599817711928169,1,0.8791208791208791,3.055651563968814,15.106942988801011,91,aperture-lm,alive,Aperture LM,Liquidity manager
0.01098901098901099,0.8491979520972541,0.3956043956043956,-0.003217122362478892,-0.0029145338811419658,0.8006383416216512,0.2892917586361839,0.21202599828738938,0.021544269432943273,0,0.01098901098901099,1.368574630076866,12.548438196695022,91,apex-defi,alive,Apex DeFi,Dexs
0.7802197802197802,0.0031168066777248647,0.09523809523809523,-0.018294524596988913,-0.002557943075338044,0.8432443767097637,0.140404305608206,0.24153648144654769,0.01070309172703778,6,0.7802197802197802,0.9168770388132542,12.32060150319926,91,apex-pro,alive,ApeX Pro,Derivatives
0.01098901098901099,0.004451632123249776,0.2087912087912088,-0.01026589452901591,-0.010487179739316354,0.014282964221002543,0.613301360412774,0.13141294175193252,-0.025448504939880746,3,0.01098901098901099,0.7016817151215904,11.674074456531383,91,apexswap,dead,ApexSwap,Dexs
0.25274725274725274,0.8593153563906158,0.9855072463768116,-0.0014995392880191027,-0.001440529708071534,0.9249874492742367,0.5937627663210611,0.02231882193050335,-0.0007924445785253146,0,0.25274725274725274,0.7225999496620732,13.67052524752318,91,aquabank,alive,AquaBank,Yield
0.18681318681318682,0.03775327533323451,0.013333333333333334,-0.004614140860077053,-0.005569764693001187,0.18980102576093805,0.6119750041276552,0.2951771319625609,0.019824819601659868,8,0.18681318681318682,1.4130388552345463,11.381699983117347,91,ara-finance,dead,Ara Finance,Reserve Currency
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,arable-protocol,dead,Arable Protocol,Synthetics
0.054945054945054944,0.0052585451358457495,0.735632183908046,-0.012118314406827337,-0.008076249494813418,0.5440134606704603,0.2918362003525774,2.7060454180410547,0.38503951678787857,2,0.054945054945054944,5.943673883271633,7.040536390215956,91,archly-v2,dead,Archly V2,Dexs
0.8461538461538461,0.7435873030060565,0.9333333333333333,-0.016468839573496877,0.010540239439326466,2.2480883384893526,0.8238021407465262,30.89997686594246,3.3345981195233616,1,0.8461538461538461,9.454833216922271,16.04642874313513,91,arena-dex,alive,Arena DEX,Dexs
0.8901098901098901,0.8469173821291338,0.9090909090909091,-0.017172230977754836,0.0044256156814637205,1.2734784621569308,0.6330539420952439,0.1328490979441168,0.01925765262094609,0,0.8901098901098901,1.5403370309237139,11.887780151412255,91,arena-launch,alive,Arena Launch,Launchpad
0.10989010989010989,0.3180351229540773,0.012195121951219513,0.00029153867598819065,0.0008764388203080302,0.9940749605497977,0.02058548368424643,169602.74098416072,17977.941615802734,5,0.10989010989010989,4.424675896333626,14.83808665768859,91,arena-socialfi,alive,Arena SocialFi,SoFi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,arrow-markets,dead,Arrow Markets,Options
0.6813186813186813,0.8448689553340716,0.9666666666666667,-0.003766061445213011,-0.00011467764014393746,1.022096950815121,0.0026509347023156685,0.050415735969304966,0.0007631645565385897,0,0.6813186813186813,0.7516892167826965,9.290721483922995,91,atlantis-loans,dead,Atlantis Loans,Lending
0.989010989010989,1.0,0.5,0.0,0.0012789366395800177,1.0190766356828451,0.22441430424129244,0.03875786057138381,0.005291019076365279,0,0.989010989010989,0.9187913929534228,10.456596502556854,91,augmented-finance,dead,Augmented Finance,Lending
0.7032967032967034,0.753117860669648,0.2857142857142857,-0.004464634468349459,0.0075079567692616185,2.311347874560739,0.6705936300941627,184854.3485985387,19594.563143764735,1,0.7032967032967034,3.905000316860625,14.609704161853193,91,aura,alive,Aura,Yield
0.8241758241758241,0.9473062788553662,0.9411764705882353,-0.010668606204050888,0.008470152591281295,2.063011824245305,0.9086154856610457,0.0828015833125845,0.022378329088283813,0,0.8241758241758241,1.909529526233022,15.825856544313925,91,autofarm,alive,Autofarm,Yield Aggregator
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,avalaunch,dead,Avalaunch,Dexs
0.15384615384615385,0.0014238886247399391,0.038461538461538464,-0.0034921574725344986,-0.005588636589691868,0.006532843202707182,0.3765659290728362,0.1724150636196205,-0.016721896551851124,3,0.15384615384615385,1.2272181596880616,12.892960275918975,91,avalps,dead,Avalps,Reserve Currency
0.6263736263736264,0.8465055938250186,0.9714285714285714,0.001256768416022428,0.00969327464518322,2.7817704525494755,0.8694981054777333,0.14149546944482297,0.03107826811254756,0,0.6263736263736264,2.4494166484628552,17.223242906805496,91,avant-avbtc,alive,Avant avBTC,Onchain Capital Allocator
0.8571428571428571,0.9506517080869659,0.9285714285714286,-0.004752867912502166,0.005574485117817421,1.4438349794694458,0.9021508371412985,0.014543993457472641,0.0048685823763192715,0,0.8571428571428571,0.9607416633979318,18.425787183867346,91,avant-avusd,alive,Avant avUSD,Basis Trading
0.02197802197802198,0.020833333333333332,0.022222222222222223,-0.002118093576138595,-0.0019106245452573448,0.24419522462671842,0.10952063294831467,407.5492377657626,43.18897508313284,10,0.02197802197802198,7.573017256052546,8.265907334155747,91,avaviking,dead,AvaViking,Yield
0.0,0.1775109734056287,0.16279069767441862,-0.00808050190156003,-0.00808050190156003,0.46042425997933856,0.7885266915173723,0.09405172407452077,-0.01601833001899274,1,0.0,0.6930826373643894,8.955060950631902,85,avaware,dead,Avaware,Yield
0.07692307692307693,0.10377010631304755,0.11764705882352941,-0.008040142971929214,-0.0062720968155630065,0.4435189832828569,0.4146399267691184,0.3064859873845402,0.03411898657273192,5,0.07692307692307693,1.9660407687078059,15.056145420259947,91,axial,alive,Axial,Dexs
0.24175824175824176,0.05072696950273374,0.14285714285714285,-0.011145287203134199,-0.0041296624651691784,0.3918253138010538,0.14570719513068806,394.7934322811251,42.594134884144815,0,0.24175824175824176,12.858429081081592,15.49748399261473,91,baguette,alive,Baguette,Dexs
0.5222222222222223,0.9131493373858196,0.9772727272727273,-0.0009835210265456888,0.005011376187822799,1.2929031394716994,0.5727270477467215,0.10394548127708846,0.013716312922297342,1,0.5222222222222223,1.2375607946298088,11.02186978822786,90,baki,dead,Baki,CDP
0.978021978021978,0.9778343242319937,0.6666666666666666,0.0,0.0010318281952054456,1.046477801197011,0.36796082685118403,0.02588073203445239,0.002249830377441917,0,0.978021978021978,0.7952544853299502,16.226661673485022,91,baklava-space,dead,Baklava Space,Yield
0.989010989010989,1.0,0.5,0.0,0.00354168182907829,1.221928310608622,0.8072298998364995,0.017118734053937584,0.005546795363132645,0,0.989010989010989,0.9648085620051586,14.207690474079374,91,balanced-exchange,alive,Balanced Exchange,Dexs
0.7333333333333333,0.841665108644954,0.96,-0.004243885242055991,0.0033019912381359933,1.1746343675993878,0.2894205097072134,0.11745359511165104,0.025478720579929212,1,0.7333333333333333,2.0440284218230502,16.134211195192464,90,balancer-v2,alive,Balancer V2,Dexs
0.989010989010989,1.0,0.5,0.0,0.010167956043208609,1.9168301021986318,0.6664431246099791,42.1997568002435,5.972909720518957,0,0.989010989010989,16.35087205699291,17.04401919793632,91,balancer-v3,alive,Balancer V3,Dexs
0.6263736263736264,0.10679611650485436,0.37142857142857144,-0.03620739234157461,0.00482149257172085,4.909545985896904,0.15452113490578318,1.5213293378263093,0.28076777673464853,3,0.6263736263736264,5.736572297479192,6.428105272684596,91,balmy,alive,Balmy,DCA Tools
0.04395604395604396,0.15224546418953838,0.022727272727272728,-0.003448807399576374,-0.0046845740973503,0.5963850309270573,0.49715759097715345,0.10038930112880574,-0.012958055156714261,2,0.04395604395604396,0.7756440575096393,10.512274384478,91,banksy-farm,dead,Banksy Farm,Yield
0.5714285714285714,0.5648769078907389,0.975,-0.013516293216901593,0.007970803898663238,2.076917399138809,0.413985868813422,13.260893041667547,1.5080719964114202,0,0.5714285714285714,10.141317725501962,13.31933378067624,91,baymax,dead,BayMax,Derivatives
0.45054945054945056,0.6422284711393544,0.8627450980392157,-0.0029770032231859075,-0.0008063666516238695,0.8627660070011298,0.031220126232881316,814772.6994588135,86365.72639081345,1,0.45054945054945056,1.059270079236869,16.370779751920313,91,beefy,alive,Beefy,Yield Aggregator
0.989010989010989,1.0,0.5,0.0,0.0027084412549258172,1.2077250758436784,0.1531679649165999,462479.4318098219,49022.76634240536,1,0.989010989010989,16.88168691948102,17.574834076741467,91,benqi-lending,alive,Benqi Lending,Lending
0.8461538461538461,0.5596227929485408,0.4666666666666667,-0.036682077608853586,0.0062552597734968985,1.7585553580028943,0.5811576879013243,0.07695557549338705,0.012579411961405383,0,0.8461538461538461,1.6567096831274832,19.31352068285889,91,benqi-staked-avax,alive,Benqi Staked Avax,Liquid Staking
0.989010989010989,1.0,0.5,0.0,0.0019147776105894357,1.0816766906937236,0.49302300098258334,0.02484921243858073,0.005666883637659708,0,0.989010989010989,0.9615858752469655,6.705639094860003,91,beta-finance-v1,alive,Beta Finance V1,Lending
0.8571428571428571,0.6522682226652713,0.9285714285714286,-0.010887015789435132,0.005932537572722287,1.7204162841887018,0.575554751864803,0.6743324371833788,0.08182155581340654,1,0.8571428571428571,1.6791022902613668,12.049641033019318,91,betswirl,dead,BetSwirl,Prediction Market
0.967032967032967,0.9913483787616325,0.75,-0.004325808419768151,0.005131544556989553,332480.95652173914,0.26257830869714993,6582.278861801153,697.9074266280721,0,0.967032967032967,13.798771742399953,14.49191841451992,91,bifi,alive,BiFi,Lending
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,bim,alive,BIM,Yield Aggregator
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,80,bitbond-lockers,alive,Bitbond Lockers,Token Locker
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,bitbond-sales,alive,Bitbond Sales,Launchpad
0.21978021978021978,0.36923945864127544,0.3055555555555556,-0.007039955010116217,-0.001526903640790228,0.6971917840442011,0.028459821820980735,189069.02988394836,20041.339420590084,0,0.21978021978021978,18.19434666456212,18.88749383885209,91,blackhole-amm,alive,Blackhole AMM,Dexs
0.3076923076923077,0.8542568346216253,0.453125,-0.00030141188091815626,0.004708293681234943,1.1485968231959773,0.23684651810950233,205612.98311521395,21794.99678624627,0,0.3076923076923077,18.18545144709659,18.87859862133054,91,blackhole-clmm,alive,Blackhole CLMM,Dexs
0.1978021978021978,0.133906637798458,0.21621621621621623,-0.010323489989815889,-0.008037780100799806,0.2885925914440064,0.6361255320342686,0.08981545214024357,-0.009950530215063213,1,0.1978021978021978,1.097241496590051,20.985550392852645,91,blizz-finance,dead,Blizz Finance,Lending
0.4835164835164835,0.002967025773710884,0.020833333333333332,-0.010939444470213189,-0.009165571667867845,0.18268547262630033,0.6472766769378429,0.2205014349491492,-0.0187242150841256,4,0.4835164835164835,0.9145697907868037,16.26740155665422,91,blizzard,dead,Blizzard,Yield
0.0,0.08412728448546966,0.05434782608695652,-0.006630616677086497,-0.006630616677086497,0.2500425483859161,0.6628133801112122,0.12724145155853514,-0.018809739278503226,3,0.0,0.6931470461666159,15.129347929462293,91,boofinance,alive,BooFinance,Yield
0.2222222222222222,0.0,0.014084507042253521,-0.0036158666083825172,-0.0027685142501367266,0.11579439912100484,0.3578939111616242,0.5537051481147148,0.04987638210872691,8,0.2222222222222222,2.139268659173281,11.98164076467574,90,bridgers,alive,Bridgers,Dexs
0.13186813186813187,0.8568118555485078,0.9875,-0.002080243849887513,-0.0008532907779689372,0.9222253977933049,0.07412168069925348,0.05531035357267172,0.003935283796260634,0,0.13186813186813187,0.9007503939914105,12.158792340948873,91,brokkr-finance,dead,Brokkr Finance,Indexes
0.01098901098901099,0.0,0.01098901098901099,-0.0027684193815815,-0.002642595499738357,0.0,0.2506897030697392,2.983490084967716,0.3675497342164009,5,0.01098901098901099,2.6741486494265287,3.332204510175204,91,butterfly-finance,dead,Butterfly Finance,Farm
0.989010989010989,1.0,0.5,0.0,0.012389537329712302,2.911170181676589,0.8123771195048461,0.23626261017449354,0.06927759020260765,0,0.989010989010989,4.610711860655827,13.771590017906137,91,button-wrappers,alive,Button Wrappers,CDP
0.5054945054945055,0.35955096039763973,0.06521739130434782,-0.005747871295439492,-0.00574038574550652,0.629439365259166,0.5289116984678361,0.12094931051394431,0.0021446820333051774,2,0.5054945054945055,1.0269621811730278,12.443899862229536,91,bxh,alive,BXH,Dexs
0.978021978021978,0.9991480199208433,0.6666666666666666,0.0,0.0054838511694978755,1.550897426312479,0.5564611040259424,1.8622608588081073,0.21862574993073747,1,0.978021978021978,4.131594927399498,11.768435523715658,91,cables-finance,dead,Cables Finance,Dexs
0.01098901098901099,0.012607194091706074,0.04395604395604396,-0.004028637343406704,-0.0044264973647797565,0.07212158661525161,0.34149342147346234,0.13415696214120773,-0.03150780767198802,4,0.01098901098901099,0.797113031109923,13.061606496842092,91,cakedao,dead,CakeDAO,Reserve Currency
0.9120879120879121,0.9170465923858625,0.8888888888888888,-0.010247477933103497,0.0003769068826100219,0.9581396359827397,0.004785023910170431,0.10082707476725371,0.014687026994251395,0,0.9120879120879121,1.2912773718362007,12.142903852553202,91,canary,alive,Canary,Dexs
0.989010989010989,1.0,0.5,0.0,0.010560008237302883,2.1045551384184313,0.7362113768742025,4.739171170284892,0.5122852549601326,0,0.989010989010989,4.672454881204284,14.244828251141717,91,cavalre,alive,CavalRe,Dexs
0.16483516483516483,0.7690493751493305,0.987012987012987,-0.0009105716570386096,-1.6377263052167884e-05,0.97863118662432,9.594635680635981e-06,9065.636703497023,960.954389715002,0,0.16483516483516483,10.781712903603491,11.474849696117998,91,cesta-finance,dead,Cesta Finance,Reserve Currency
0.27472527472527475,0.0,0.04477611940298507,-0.003942591173569152,-0.00273228841551823,0.0,0.06455384172331143,2093.8208801638702,221.9333473767865,1,0.27472527472527475,9.211389821111753,9.90448705286921,91,chaingpt,alive,ChainGPT,Launchpad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,champion-finance,dead,Champion Finance,Algo-Stables
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,chikn-farm,dead,Chikn Farm,Services
0.03296703296703297,0.5767533703327173,0.9887640449438202,-0.0039995752051965715,-0.004026490250111429,0.774028977459964,0.597463272023502,0.05127271324230156,-0.0037022805403584312,0,0.03296703296703297,0.7415882843401477,16.1139234594591,91,cian-automation,alive,CIAN Automation,Yield
0.5824175824175825,0.0008263376340451105,0.1794871794871795,-0.02297793851714335,0.0011237168432703028,19.54142018607377,0.012684237632030228,65.23033928450509,11.454405645649809,6,0.5824175824175825,7.054918872957476,10.882715524180881,91,clearpool-lending,alive,Clearpool Lending,Uncollateralized Lending
0.21978021978021978,0.00010613628145367212,0.19444444444444445,-0.014279597340174732,-0.006240886331456204,0.14326389924583147,0.25763100982162784,17209.048873107167,1824.1576375974123,2,0.21978021978021978,12.911989199508321,13.605135145927743,91,cleopatra-dao,dead,Cleopatra DAO,Yield Aggregator
0.9010989010989011,0.999865627519484,0.9,-3.806708764386157e-05,0.004240571497813494,1.2550130784238858,0.6320702447318486,0.04597942742603449,0.005234455497635526,0,0.9010989010989011,0.9103260617614238,8.915029272359911,91,clovis,alive,Clovis,Yield Aggregator
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,coinscope,alive,Coinscope,Token Locker
0.6483516483516484,0.5672843207187822,0.9696969696969697,-0.011996367609799967,0.00854365518494648,2.977825514225615,0.7269705362499949,0.09568079908491378,0.02099116561017238,0,0.6483516483516484,2.18147964304404,16.53621561421306,91,colony,alive,Colony,Yield
0.3516483516483517,0.18165820020334844,0.18333333333333332,-0.009188491262433828,-0.003363180662000525,0.3668916008450722,0.16715620872004164,5.273109035514878,0.5664761249678116,0,0.3516483516483517,4.972430330820914,15.467556900292342,91,complus-network,alive,Complus Network,Dexs
0.8873239436619719,0.8402260521118909,0.8888888888888888,-0.02902923516335791,0.013649074880050021,2.972171381188453,0.9547585811326472,0.14405485650477434,0.04303038698335379,1,0.8873239436619719,2.6449489837346896,16.055236359125704,71,contango-v2,alive,Contango V2,Derivatives
0.21348314606741572,0.19949515772885115,0.07042253521126761,-0.005445319205868343,-0.0005340101967915377,0.9309202895608331,0.006580510989334243,764.6604025271987,82.24227021715802,9,0.21348314606741572,1.4708617126731487,12.293565989688299,89,cook-finance,alive,Cook Finance,Indexes
0.8791208791208791,0.9183817645540727,0.9166666666666666,-0.008955148176124536,0.0016059125812465202,1.104321810113303,0.7647714092341774,0.012461614662037195,0.0007538603161907334,0,0.8791208791208791,0.7688310215135,15.080085489736001,91,core-bridge,alive,CORE Bridge,Canonical Bridge
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,86,cougarswap,alive,CougarSwap,Yield
0.01098901098901099,0.004004004004004004,0.02197802197802198,-0.0023531958678026095,-0.002735069278547539,0.04766571632216679,0.2187545732689706,0.19396926134622267,-0.02374464757686304,5,0.01098901098901099,0.9003752765682556,6.907755278982137,91,coup-farm,dead,Coup Farm,Yield
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,crabada,dead,Crabada,Gaming
0.0,0.6,0.41304347826086957,-0.0025565819044079917,-0.0025565819044079917,0.7964046822742475,0.4387984011511795,0.05476301229032038,-0.003949869909886032,0,0.0,0.6791609385852054,3.58351893845611,91,createmytoken,alive,CreateMyToken,Launchpad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,crocodile-finance,dead,Crocodile Finance,Algo-Stables
0.7362637362637363,0.5,0.12,-0.01565217391304348,0.0014917449700058395,0.6086956521739131,0.1412792986222938,0.10957268290731122,0.005555555555555556,3,0.7362637362637363,0.6931471805599453,1.0986122886681098,91,crypto-lottery,dead,Crypto Lottery,Luck Games
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,cryptoblades,dead,CryptoBlades,Gaming
0.03296703296703297,0.012409383473972203,0.02247191011235955,-0.00145070365026178,-0.0014760842390503421,0.22855938324814007,0.08344604304972514,1942.3538578732018,292.80357775869265,6,0.03296703296703297,3.4149782855295308,13.622187910462321,91,cryptoyieldfocus,dead,CryptoYieldFocus,Farm
0.989010989010989,1.0,0.5,0.0,0.00823305036287324,1.835801788455343,0.9092473828062493,0.06958841392899003,0.02442601682750672,0,0.989010989010989,2.1178531443401214,20.967302003265093,91,curve-dex,alive,Curve DEX,Dexs
0.0989010989010989,0.23567762624233374,0.18072289156626506,-0.006959582005823109,-0.007176739320286286,0.4631599736236735,0.7089926006620711,0.1285503094489412,-0.003784034312888425,1,0.0989010989010989,0.929118301187089,13.399306998517563,91,cycle-finance,alive,Cycle Finance,Yield Aggregator
0.26666666666666666,0.5467331043161797,0.9850746268656716,-0.005001992836173407,-0.0025893505765616225,0.8743284483122152,0.33191016623411074,0.05594531888977032,-0.0020098163058399326,0,0.26666666666666666,0.8436027864893058,11.675086830549644,90,cytonic-airdrop-campaign,alive,Cytonic Airdrop Campaign,Farm
0.18681318681318682,0.010191307152375213,0.013333333333333334,-0.0017196124012948488,-0.004433604651224286,0.05217628762289233,0.3091535278988858,0.20486100821018854,9.98813516746474e-05,6,0.18681318681318682,2.1981530772528934,13.063218285543465,91,deepseadao,dead,DeepSeaDAO,Reserve Currency
0.8452380952380952,0.6607176027943603,0.9285714285714286,-0.029009985182421677,0.0006615913295925321,1.036332882306175,0.013718523751093227,0.08415294353142352,0.001073131522691653,0,0.8452380952380952,0.8112886675711507,13.909194871309204,84,defi-yield-protocol,dead,Defi Yield Protocol,Yield
0.7802197802197802,0.9754554745039997,0.9523809523809523,-0.0014264981456371985,0.0004293907999768048,1.015530196400587,0.1782182812720713,0.011161330853187157,0.0009253921128732561,0,0.7802197802197802,0.7458527478069462,10.94649903718944,91,deficurrent,dead,DefiCurrent,Yield Aggregator
0.27472527472527475,0.9961538461538462,0.9850746268656716,-6.2276477893652964e-06,0.0033230700713860555,1.1294300034217184,0.2306515770087247,69.49679437350991,7.368575250938794,0,0.27472527472527475,5.968707559985366,6.660575149839686,91,defiedge,alive,DefiEdge,Liquidity manager
0.42857142857142855,0.4043709880842573,0.7358490566037735,-0.011957401489333962,0.0022944196745549885,1.1978904657097003,0.07489319371304924,0.08470598240982465,0.006313024070219503,0,0.42857142857142855,1.44760576556686,13.588416714509854,91,definitive-yield-vaults,alive,Definitive Yield Vaults,Yield
0.46153846153846156,0.15858957398716025,0.12,-0.0150922688748586,0.0020418210068851314,1.6686166196454928,0.04867381581353722,0.42500655009312843,0.07474872985643043,5,0.46153846153846156,3.6218288808517656,16.30914757032422,91,defrost,alive,Defrost,CDP
0.4883720930232558,0.9358511820831245,0.4444444444444444,0.0036557556361806465,0.011944389396576794,3.266021396096682,0.7669655930161665,17.527440548481923,1.9565677384505102,0,0.4883720930232558,8.021269405218634,16.7545350631812,86,deltaprime,alive,DeltaPrime,Leveraged Farming
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,dexalot-dex,alive,Dexalot DEX,Dexs
0.25274725274725274,0.43338008415147267,0.4057971014492754,-0.00917538829098078,-0.006349429403868572,0.5568130318535078,0.6471187000741678,0.08095884360178779,-0.0009297751510115684,1,0.25274725274725274,0.8678493440844721,6.570882962339584,91,dexfinance-etf,dead,DexFinance ETF,Yield
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,90,dexpad,alive,DexPad,Launchpad
0.06896551724137931,0.0005494074248489129,0.5454545454545454,-0.024056616487235182,-0.022741366686913244,0.132422707288656,0.860112594125712,0.13818315647081436,-0.023931328783859895,1,0.06896551724137931,0.731849901621385,9.452658902676433,58,dexvaults,alive,dexVAULTS,Yield
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,91,dforce-lending,alive,dForce Lending,Lending
