launch_trim_days,lifecycle_days,early_window_days_observed,data_points,log_start_tvl,log_peak_tvl,log_end_tvl,log_median_tvl,retention_ratio,drawdown_ratio,peak_day_frac,peak_day_ratio_by_span,auc_norm,slope_total_log,slope_post_log,vol_log_ret,mean_log_ret,downside_log_ret,crash_15_count,rebound_15_count,nonzero_day_frac,active_day_frac,stable_band_frac,rolling7_end_vs_peak,peak_to_median_log_gap,slug,name,category,current_status,structural_decay_label_v2,structural_decay_target_v2,history_source_mode,data_quality_score_v2,core_eligible,core_universe_status
0.0,1567.0,90.0,91.0,5.860786223465865,18.379585816355934,18.332901075538814,17.382325734344484,0.9543887045934067,0.045611770653951694,0.9777777777777777,0.9777777777777777,0.9341728651547321,0.024391251094995445,-0.023342370408560242,0.7336144531823048,0.12693495884692882,0.0741266206650504,3.0,15.0,1.0,0.989010989010989,0.945054945054945,1.0,0.9972600820114508,defrost,Defrost,CDP,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1153.0,90.0,86.0,8.733594061863055,16.7545350631812,16.68823625816218,16.370401343330155,0.9358545764874723,0.06414881791687556,0.49411764705882355,0.4666666666666667,0.9331703582444296,0.039487181455013495,0.0046281346051550536,0.5609194718324695,0.09358402583881324,0.04298331983679241,2.0,10.0,1.0,0.9883720930232558,0.5930232558139535,1.0,0.3841598747775592,deltaprime,DeltaPrime,Leveraged Farming,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
192.0,569.0,90.0,91.0,12.974570775427537,13.227319611351316,13.065088015549756,13.014760349193722,0.8505131846206389,0.14975600093638017,0.8222222222222222,0.8222222222222222,0.9835534051973639,0.001264348999978072,-0.004226033266995783,0.11971492542586601,0.001005747112469102,0.07405780869834831,7.0,9.0,1.0,1.0,0.6703296703296703,0.9960240580905054,0.21255926215759402,dexalot-dex,Dexalot DEX,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,617.0,90.0,91.0,6.246106765481563,6.570882962339584,5.736572297479192,6.259581464064923,0.7641564506713369,0.5666199158485273,0.25555555555555554,0.25555555555555554,0.918817402909667,-0.011093804684431307,-0.015538966668932655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5604395604395604,0.8801347211467218,0.3113014982746609,dexfinance-etf,DexFinance ETF,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1347.0,90.0,90.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,dexpad,DexPad,Launchpad,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,598.0,90.0,58.0,9.376617231601282,9.452658902676433,2.0794415416798357,9.086136768516877,0.07328433156247725,0.9994505925751511,0.07017543859649122,0.044444444444444446,0.6613790940678757,-0.18391858030635794,-0.20012219478233473,0.26853215411227294,-0.04329583249624669,0.26760815004933114,1.0,0.0,1.0,0.29310344827586204,0.5862068965517241,0.21682435653193657,0.36654677445799777,dexvaults,dexVAULTS,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1360.0,90.0,91.0,14.51364528003526,15.206793206863582,0.0,0.0,0.0002486942309404472,1.0,0.16666666666666666,0.16666666666666666,0.18425163971706035,-0.14991501195411625,-0.030763011180143695,0.8732448060272349,-0.08449878334133376,0.8693689342434381,1.0,1.0,0.18681318681318682,0.18681318681318682,0.8131868131868132,6.577824728873825e-08,15.206793206863582,dforce-lending,dForce Lending,Lending,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,441.0,90.0,91.0,4.454347296253507,4.532599493153256,4.127134385045092,4.290459441148391,0.9716117216117216,0.33695652173913043,0.17777777777777778,0.17777777777777778,0.9542733109386273,-0.005167745731220311,-0.006296064367838204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4835164835164835,0.9136068630532707,0.24214005200486532,diamondswap,Diamondswap,Dexs,low_tvl_on_avax,censored,,avax_core,1.0,1,core_eligible
0.0,891.0,90.0,85.0,13.791957346010392,13.83391514964038,13.802840632363475,13.741301965363869,0.9694333123441751,0.030596696950835188,0.9285714285714286,0.9333333333333333,0.9899262524804645,0.0021047159609818523,-0.004997917474253123,0.05972740931487625,0.00012956293277480025,0.04739629269746884,2.0,1.0,1.0,1.0,0.7764705882352941,0.9996525408396569,0.09261318427651055,dodo-amm,DODO AMM,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1054.0,90.0,91.0,7.6362696033793735,7.6362696033793735,7.199678345691172,7.445417556701687,0.7613155323998697,0.3539352969579913,0.0,0.0,0.9742678346958848,-0.001330139404246401,-0.001330139404246401,0.03829824099449325,-0.004851013974313349,0.033354694349998965,1.0,0.0,1.0,0.0,0.7692307692307693,0.9585432924125594,0.19085204667768618,domani-protocol,Domani Protocol,Indexes,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,559.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,donaswap-v2,DONASWAP V2,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,300.0,90.0,91.0,7.323830566202317,8.878358040627822,8.878358040627822,8.60995467149755,1.0,0.0,1.0,1.0,0.9624371732808528,0.011552491455877088,0.0,0.03975731413979167,0.017272527493616716,0.002885818246181944,0.0,2.0,1.0,0.0,0.8241758241758241,1.0,0.2684033691302723,dripit,dripit,Prediction Market,low_tvl_on_avax,censored,,avax_core,0.947397,1,core_eligible
0.0,708.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,dumpex,DumpEX,Farm,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1332.0,90.0,90.0,13.66046948185187,13.894305102390668,12.456185240787896,13.506945955331032,0.2380771223133185,0.7626270701611211,0.30337078651685395,0.3,0.9660205821641995,-0.012722148250324205,-0.01830504588953081,0.06988998623525575,-0.013531283607460377,0.06359501964095135,2.0,0.0,1.0,1.0,0.6444444444444445,0.9213086741721228,0.3873724353009447,dxsale,DxSale,Launchpad,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1061.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,dypius,Dypius,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,999.0,90.0,91.0,6.602587892189336,7.661997558901893,5.8664680569332965,6.652863029353347,0.43264,0.8343529411764706,0.4,0.4,0.8724578269218248,-0.01706735900900733,-0.032339215321683414,0.07964016997570496,0.0,0.0523485639372473,3.0,3.0,1.0,0.0,0.45054945054945056,0.7750643727302434,1.0091345295485459,dyson,Dyson,Liquidity Manager,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1199.0,90.0,91.0,14.516849593471434,18.783498032012602,18.12599408993126,18.330671175055702,0.5181463857376377,0.48185696658320887,0.17777777777777778,0.17777777777777778,0.9695233048870682,0.009082689353344425,-0.003990540015625775,0.19489263257361253,0.040101605516220294,0.04589764864160745,3.0,11.0,1.0,1.0,0.8791208791208791,0.972635846067303,0.45282685695690006,echidna-finance,Echidna Finance,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1325.0,90.0,91.0,14.400878188248871,14.71622297555507,14.32891246027298,14.385451712500203,0.6790105407221948,0.3211198709653829,0.25555555555555554,0.25555555555555554,0.9797808336600469,-0.0017643116055481279,-0.002761918783089435,0.03199321128197286,-0.0007996191997321292,0.019950965532634295,0.0,0.0,1.0,1.0,0.8021978021978022,0.9801059035901798,0.33077126305486715,elasticswap,ElasticSwap,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1694.0,62.0,60.0,10.42370889794248,14.3336481837676,14.291547823164459,10.391668714817564,0.9587980691673359,0.04122647190387498,0.9830508474576272,0.6777777777777778,0.7902308971407229,0.07127755804191457,0.0,0.47171090902286733,0.06555659195291488,0.04787005531507117,3.0,3.0,1.0,1.0,0.7166666666666667,1.0,3.9419800791701363,elk,Elk,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1538.0,90.0,91.0,14.619220996416345,14.619220996416345,13.411179306797306,13.42962010999328,0.29909527105847333,0.701218499489438,0.0,0.0,0.9272033232704683,-0.0124700651262185,-0.0124700651262185,0.08174707683742517,-0.013422685440211543,0.06196462553514592,5.0,2.0,1.0,1.0,0.7142857142857143,0.9153822848073716,1.1896008864230652,embr-finance,Embr Finance,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
1.0,1202.0,90.0,91.0,11.88262521663165,12.264737701592287,11.234454176046501,11.809995829172669,0.3599207820426782,0.6430972779524997,0.16666666666666666,0.16666666666666666,0.9594909905759098,-0.007658821257337305,-0.0076287362258502436,0.16800777568361863,-0.007201900450946101,0.11586192317379626,9.0,8.0,1.0,1.0,0.6703296703296703,0.9259184850875546,0.4547418724196177,emdx,EMDX,Derivatives,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1361.0,90.0,90.0,1.791759469228055,1.791759469228055,1.6094379124341003,1.6094379124341003,0.9990049751243781,0.2,0.0,0.0,0.925379227916213,-0.0023772263733104846,-0.0023772263733104846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7333333333333333,0.8982444584947762,0.18232155679395468,emiswap,EmiSwap,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1578.0,90.0,91.0,11.927799503275258,12.492239821104887,11.964625093417927,12.087317262297068,0.591543129962359,0.40999091120775777,0.12222222222222222,0.12222222222222222,0.9678060983026822,-0.005907160879030399,-0.0075732171575875785,0.08145614615624476,0.0004091732238074365,0.04129459425946019,1.0,3.0,1.0,1.0,0.6373626373626373,0.9541864629434584,0.4049225588078187,empiredex,EmpireDEX,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,710.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,envelop,Envelop,NftFi,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1214.0,90.0,91.0,2.9444389791664403,2.995732273553991,2.4849066497880004,2.833213344056216,0.9921491658488715,0.42105263157894735,0.4222222222222222,0.4222222222222222,0.6508753843890125,0.030010493192291075,-0.005727848594779085,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.6923076923076923,0.8439321797591772,0.1625189294977747,etha-lend,ETHA Lend,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
36.0,347.0,90.0,91.0,1.791759469228055,18.700786493413037,18.700786493413037,18.13675531314488,1.0,0.0,1.0,1.0,0.8645274258302548,0.12602031864271696,0.0,0.873039663563363,0.13102257460108685,0.007627270665299335,0.0,6.0,1.0,0.8351648351648352,0.8351648351648352,1.0,0.5640311802681559,euler-v2,Euler V2,Lending,active_on_avax,censored,,avax_core,1.0,1,core_eligible
0.0,100.0,90.0,91.0,9.476236852356042,10.503998475174141,8.01102337918644,9.435162513668947,0.10712760277629471,0.9173614920460779,0.1111111111111111,0.1111111111111111,0.8628846777121187,-0.0285761294848784,-0.03436242720061989,0.19954263624491814,-0.01628014970188446,0.14586118508022766,6.0,4.0,1.0,0.5604395604395604,0.5274725274725275,0.7653374327038542,1.0688359615051937,eulerdebt,EulerDebt,Secondary Debt Markets,low_tvl_on_avax,censored,,avax_core,0.783014,1,core_eligible
0.0,687.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,everestdao,EverestDAO,DAO Service Provider,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,143.0,90.0,91.0,12.47563020686088,12.481926287102505,12.170683781456999,12.201240991867992,0.7335462896457868,0.26746480476606077,0.07777777777777778,0.07777777777777778,0.9793643283891023,-0.002185410139485053,-0.0011472452436430017,0.021104887715023557,-0.00338829361559867,0.021062660657809266,1.0,0.0,1.0,1.0,0.9010989010989011,0.9752427350224485,0.28068529523451247,excellion-finance,Excellion Finance,Risk Curators,active_on_avax,censored,,avax_core,0.818356,1,core_eligible
0.0,996.0,90.0,91.0,10.093157046992621,10.895961245142571,10.664199919258497,10.581089530093944,0.7968957548628928,0.20686843227014104,0.6111111111111112,0.6111111111111112,0.9676595807925525,0.005477603584572732,-0.010388943485149188,0.06654936517368325,0.006344920802954176,0.02395682916313752,0.0,5.0,1.0,1.0,0.6483516483516484,0.9699970526236417,0.31487171504862665,ferdyflip,FerdyFlip,Luck Games,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1080.0,90.0,91.0,13.070512032598762,14.835596100419515,13.518720466481765,13.65527255458735,0.2682348200405777,0.7320290283046522,0.07777777777777778,0.07777777777777778,0.9311118909510084,-0.009589390036821804,-0.01399668641462006,0.1307819670652555,0.00498009370981115,0.05126165882148064,1.0,4.0,1.0,1.0,0.7362637362637363,0.9118299228957386,1.1803235458321648,flair-dex,Flair Dex,Dexs,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,839.0,90.0,91.0,6.606650186198215,7.31455283232408,7.267525427828172,7.134093721192866,0.9724110355857657,0.04596935376415723,0.9666666666666667,0.9666666666666667,0.957807731261773,0.00840042957962538,-0.016227958836438638,0.0434473894148762,0.0039863405390327955,0.015415683517514236,0.0,1.0,1.0,0.0,0.7142857142857143,0.9998093811056797,0.1804591111312135,flashliquidity,FlashLiquidity,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1550.0,90.0,91.0,4.204692619390966,13.789077256253261,12.137552876398367,12.040443000416571,0.192585587211974,0.808243455260845,0.5777777777777777,0.5777777777777777,0.8450538667485928,0.04623493634970597,-0.034967764841866734,0.5387748493754997,0.05809775663425718,0.12018224937696013,8.0,9.0,1.0,0.945054945054945,0.945054945054945,0.8776949765471003,1.7486342558366896,float,Float,Derivatives,active_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1111.0,90.0,91.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.06593406593406592,-0.0022409440620109714,-0.0022409440620109714,0.0,0.0,0.0,0.0,0.0,0.06593406593406594,0.0,0.9340659340659341,1.4426929595229852e-06,0.6931471805599453,flokifi-locker,FlokiFi Locker,Token Locker,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,521.0,90.0,91.0,12.652612516210057,15.85802083370536,15.770006882942454,13.00959549481808,0.9157590166073181,0.0842519096781323,0.9333333333333333,0.9333333333333333,0.8804276744339253,0.04798006682216956,-0.010646327879120612,0.13866665636112163,0.03463771518591552,0.05142727577725053,2.0,9.0,1.0,1.0,0.5934065934065934,0.999255233708482,2.84842533888728,folks-finance-xchain,Folks Finance xChain,Lending,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,677.0,90.0,91.0,12.20059265778739,13.800682158657674,13.687039483164861,13.142683517826312,0.8926856470779089,0.10742327054238389,0.9333333333333333,0.9333333333333333,0.9512077212639886,0.009705109769955766,-0.0146033005716611,0.06351640395492868,0.01651607583752747,0.01378578532817778,0.0,3.0,1.0,1.0,0.8131868131868132,1.0,0.6579986408313623,fortifi,FortiFi,Yield Aggregator,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1561.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,fortress,Fortress,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1233.0,90.0,91.0,13.872737413906453,13.883068266764413,13.88008689088697,13.879579593910918,0.9970258410986739,0.0029769387722674554,0.9555555555555556,0.9555555555555556,0.7689988955325652,0.06970121645810028,-0.0004369416026330342,1.0391148468314275,8.166085533907679e-05,0.7303691313551269,1.0,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.9999656688512925,0.0034886728534946343,fractal-protocol,Fractal Protocol,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1261.0,90.0,91.0,14.241030549131157,14.39770383119854,3.9512437185814275,14.225744278147541,0.0005868364379084055,0.999971507727272,0.4777777777777778,0.4777777777777778,0.6860579859340663,-0.1659043432710092,-0.19617724018689003,0.7632672102059427,-0.08146973077573262,0.7627442367040413,1.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0.2755310863401005,0.17195955305099808,frax-swap,Frax Swap,Dexs,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1192.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,freebie-life-finance,Freebie Life Finance,Yield Lottery,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1338.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,frozen-walrus-finance,Frozen Walrus Finance,Algo-Stables,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1324.0,90.0,91.0,10.475511751023127,10.534519939024273,10.36549051160455,10.417298715142485,0.8485099766778958,0.15552008512902368,0.2111111111111111,0.2111111111111111,0.9904405263050011,-0.0015398545324579306,-0.0018809048504435837,0.010900524132696581,-0.0012224582157619678,0.00727516381985452,0.0,0.0,1.0,1.0,0.6923076923076923,0.9853884088686279,0.11722122388178846,futureswap,FutureSwap,Derivatives,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,784.0,90.0,91.0,12.19040555510109,12.938745781113898,12.683101539712663,12.219891720755554,0.7749576866462412,0.22558311665216785,0.8444444444444444,0.8444444444444444,0.9556445372241803,0.008110191323211674,-0.020343745592184898,0.04339199338876171,0.005474399829017469,0.022088638454157924,0.0,1.0,1.0,1.0,0.7142857142857143,0.9847369779281747,0.7188540603583444,fwx-derivatives,FWX Derivatives,Derivatives,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,577.0,90.0,91.0,11.909343101192045,11.94442212628595,11.126159434294548,11.860888570806933,0.44480010325578395,0.5588061446526582,0.2222222222222222,0.2222222222222222,0.9815895499446361,-0.00814293072826818,-0.0117345866892927,0.06377358404684745,-0.008702040743305517,0.06218914711381259,1.0,0.0,1.0,1.0,0.7692307692307693,0.9364518375942882,0.08353355547901664,fwx-dex,FWX DEX,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1506.0,90.0,91.0,9.099408811268901,9.166492972195906,8.867004635333567,8.884610231886873,0.7656575212866603,0.2588296760710554,0.2111111111111111,0.2111111111111111,0.9754573484360533,-0.0034109572498027506,-0.002121982691871948,0.03545448403790942,-0.0025822686215037174,0.031099772988434096,1.0,0.0,1.0,0.0,0.6593406593406593,0.9706056120579697,0.28188274030903315,gaia-dao,Gaia DAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,675.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,galaxygoogle-dao,GalaxyGoogle DAO,Reserve Currency,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,963.0,90.0,91.0,0.6931471805599453,11.546447277887607,11.546447277887607,1.0986122886681098,1.0,0.0,1.0,1.0,0.29659203123678757,0.13281448551635486,0.0,0.41828880612606817,0.051529916650804294,0.005046710464878602,0.0,3.0,0.8791208791208791,0.21978021978021978,0.7802197802197802,1.0,10.447834989219498,gamma,Gamma,Liquidity Manager,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1104.0,90.0,91.0,1.3862943611198906,8.295049140435111,0.6931471805599453,1.3862943611198906,0.20007995202878273,0.9997501873594804,0.4444444444444444,0.4444444444444444,0.4038044658117919,-0.029466718561685274,-0.17280837587174833,0.15958949153722277,0.0,0.11454294014354245,4.0,6.0,0.9120879120879121,0.0,0.5934065934065934,0.08745936666172191,6.90875477931522,genius,Genius,Yield,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1257.0,90.0,91.0,14.246393869016986,14.482447224504131,13.728756965927067,14.0495837624192,0.47089791556688976,0.5293736613047855,0.43333333333333335,0.43333333333333335,0.9741281067483202,-0.007404603217724981,-0.00871991127796535,0.04650170957638991,-0.0057515211454435425,0.03290462323016372,1.0,1.0,1.0,1.0,0.4945054945054945,0.9535163185272126,0.4328634620849314,geode,Geode,Liquid Staking,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1072.0,90.0,91.0,16.28331860628084,16.659561492025755,14.49029822943188,14.946796856297677,0.11431325292792373,0.8857382847140919,0.022222222222222223,0.022222222222222223,0.914139444013192,-0.02070672673485387,-0.020290545985685495,0.06475414059213064,-0.019922448631655106,0.04700425000538943,2.0,1.0,1.0,1.0,0.7032967032967034,0.882906114191785,1.7127646357280781,glacier-exchange-v2,Glacier Exchange V2,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,890.0,90.0,91.0,11.152357237744347,11.83431306988718,7.7475968386928855,11.57101511174483,0.023865575257553832,0.9832128380093254,0.7444444444444445,0.7444444444444445,0.9236007205169661,-0.030042878337913845,-0.10382880474499796,0.2010216495300053,-0.0378306711005718,0.19698670055315162,6.0,1.0,1.0,0.8131868131868132,0.7582417582417582,0.7096521892190218,0.2632979581423509,glacier-exchange-v3,Glacier Exchange V3,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,990.0,90.0,91.0,15.014726566655293,15.014726566655293,13.98056302534285,14.515110872196868,0.3557176495262639,0.6444765568434677,0.0,0.0,0.9678722415484621,-0.010440993116302274,-0.010440993116302274,0.03010975889288577,-0.011490706014582703,0.02784107981707149,0.0,0.0,1.0,1.0,0.5494505494505495,0.9378956628149581,0.49961569445842535,gmd-protocol,GMD Protocol,Yield Aggregator,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
5.0,1536.0,90.0,91.0,7.164720378771857,18.356722214587045,18.298239999240486,18.139695596953214,0.943195619603475,0.056804985958599445,0.5444444444444444,0.5444444444444444,0.8876748668985188,0.10269609739291068,0.0002102706345422466,0.784780808054535,0.12370577356076257,0.03448794596640791,2.0,10.0,1.0,0.8351648351648352,0.8351648351648352,0.9977917778844992,0.2170266176338309,gmx-v1-perps,GMX V1 Perps,Derivatives,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,942.0,90.0,91.0,13.176199835208658,15.279863043389604,15.238629494560314,14.867022853319138,0.9596143181018003,0.040395020187336074,0.9444444444444444,0.9444444444444444,0.964231674840065,0.015400039136870694,-0.002719932633705824,0.09894845779425748,0.022915885103907286,0.0346607347709527,1.0,5.0,1.0,1.0,0.7692307692307693,1.0,0.41284019007046524,gmx-v2-perps,GMX V2 Perps,Derivatives,active_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,551.0,90.0,91.0,12.207651398643389,12.208315129282953,12.207316871160334,12.20626262748246,0.9990071879591755,0.000997765006385696,0.5333333333333333,0.5333333333333333,0.9998287739979719,-4.357255668887064e-06,-1.1848633423679323e-05,0.0011678345174772153,-3.7169720339452145e-06,0.000747394476197919,0.0,0.0,1.0,1.0,0.7362637362637363,0.999881996872921,0.0020525018004935447,goldlink,GoldLink,Leveraged Farming,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,425.0,90.0,91.0,11.769820956768923,12.448924702064161,12.070527798695032,12.002345617571844,0.6861881043070612,0.31504265124031766,0.9444444444444444,0.9444444444444444,0.9634031856954961,0.0049563834699977395,-0.06476291806787532,0.0543525766554506,0.0033411871325123243,0.03556291644832819,2.0,0.0,1.0,1.0,0.7472527472527473,0.9967878169706927,0.446579084492317,goldstation-dex-v3,GOLDSTATION DEX V3,Dexs,active_on_avax,censored,,avax_core,1.0,1,core_eligible
0.0,1777.0,90.0,90.0,5.438079308923196,17.04316279719245,14.089021695330255,15.223845848336024,0.052160954745726594,0.9478766275283377,0.1797752808988764,0.17777777777777778,0.8827746761735121,-0.0015138654270358267,-0.03541836454738055,0.6093803549262058,0.08067715635971949,0.07154213505496555,5.0,9.0,1.0,0.9777777777777777,0.9,0.8341379517258594,1.8194878197898792,gondola-finance,Gondola Finance,Dexs,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1368.0,90.0,91.0,11.202152163695045,12.144537609412376,11.420744384424516,11.836493369111318,0.48763110709128704,0.5150933463786072,0.45555555555555555,0.45555555555555555,0.9622101621402641,0.004013352038928374,-0.013866021322028337,0.13657518642633215,0.0024288024525496808,0.059520501133421826,3.0,4.0,1.0,1.0,0.7032967032967034,0.9488341762550281,0.3080442403010579,granary-finance,Granary Finance,Lending,low_tvl_on_avax,resilient_or_unproven,0.0,avax_core,1.0,1,core_eligible
0.0,1508.0,90.0,91.0,0.0,0.6931471805599453,0.0,0.0,0.999000999000999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,grape-finance,Grape Finance,Algo-Stables,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
0.0,1467.0,90.0,91.0,16.704915181670234,16.704915181670234,6.728628613084702,7.580699752224563,0.00010203741753805787,0.9999535662225466,0.0,0.0,0.47247010961222136,-0.03919683806167419,-0.03919683806167419,0.49057546075119574,-0.10884622669283349,0.4878151476672841,9.0,0.0,1.0,0.07692307692307693,0.9010989010989011,0.4002515497328675,9.124215429445671,grave-finance,Grave Finance,Algo-Stables,low_tvl_on_avax,structural_decay,1.0,avax_core,1.0,1,core_eligible
